Width,Height,ClassId
36,33,Max Speed 30 km/h
37,34,Max Speed 30 km/h
37,34,Max Speed 30 km/h
38,36,Max Speed 30 km/h
38,37,Max Speed 30 km/h
39,37,Max Speed 30 km/h
39,38,Max Speed 30 km/h
40,39,Max Speed 30 km/h
40,40,Max Speed 30 km/h
41,41,Max Speed 30 km/h
41,40,Max Speed 30 km/h
43,43,Max Speed 30 km/h
45,44,Max Speed 30 km/h
46,47,Max Speed 30 km/h
50,49,Max Speed 30 km/h
50,51,Max Speed 30 km/h
52,53,Max Speed 30 km/h
54,55,Max Speed 30 km/h
59,59,Max Speed 30 km/h
63,63,Max Speed 30 km/h
71,71,Max Speed 30 km/h
75,76,Max Speed 30 km/h
83,83,Max Speed 30 km/h
89,88,Max Speed 30 km/h
100,100,Max Speed 30 km/h
112,110,Max Speed 30 km/h
132,132,Max Speed 30 km/h
30,32,Max Speed 30 km/h
31,31,Max Speed 30 km/h
32,33,Max Speed 30 km/h
33,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
35,36,Max Speed 30 km/h
35,38,Max Speed 30 km/h
36,38,Max Speed 30 km/h
35,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
36,39,Max Speed 30 km/h
36,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
36,38,Max Speed 30 km/h
37,40,Max Speed 30 km/h
37,39,Max Speed 30 km/h
38,39,Max Speed 30 km/h
38,41,Max Speed 30 km/h
39,41,Max Speed 30 km/h
39,41,Max Speed 30 km/h
39,42,Max Speed 30 km/h
41,44,Max Speed 30 km/h
41,44,Max Speed 30 km/h
42,45,Max Speed 30 km/h
42,45,Max Speed 30 km/h
44,42,Max Speed 30 km/h
45,48,Max Speed 30 km/h
45,48,Max Speed 30 km/h
46,50,Max Speed 30 km/h
48,52,Max Speed 30 km/h
28,25,Max Speed 30 km/h
28,27,Max Speed 30 km/h
29,27,Max Speed 30 km/h
29,27,Max Speed 30 km/h
28,26,Max Speed 30 km/h
29,26,Max Speed 30 km/h
28,26,Max Speed 30 km/h
27,26,Max Speed 30 km/h
27,27,Max Speed 30 km/h
27,28,Max Speed 30 km/h
28,28,Max Speed 30 km/h
28,28,Max Speed 30 km/h
26,28,Max Speed 30 km/h
26,28,Max Speed 30 km/h
28,28,Max Speed 30 km/h
29,30,Max Speed 30 km/h
29,30,Max Speed 30 km/h
28,30,Max Speed 30 km/h
28,30,Max Speed 30 km/h
29,29,Max Speed 30 km/h
29,29,Max Speed 30 km/h
28,29,Max Speed 30 km/h
29,28,Max Speed 30 km/h
29,29,Max Speed 30 km/h
31,31,Max Speed 30 km/h
32,32,Max Speed 30 km/h
34,32,Max Speed 30 km/h
34,32,Max Speed 30 km/h
34,33,Max Speed 30 km/h
35,34,Max Speed 30 km/h
25,26,Max Speed 30 km/h
26,28,Max Speed 30 km/h
28,28,Max Speed 30 km/h
28,28,Max Speed 30 km/h
28,30,Max Speed 30 km/h
30,30,Max Speed 30 km/h
30,31,Max Speed 30 km/h
29,29,Max Speed 30 km/h
30,31,Max Speed 30 km/h
32,34,Max Speed 30 km/h
31,34,Max Speed 30 km/h
31,33,Max Speed 30 km/h
32,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
35,37,Max Speed 30 km/h
35,37,Max Speed 30 km/h
38,39,Max Speed 30 km/h
40,40,Max Speed 30 km/h
39,40,Max Speed 30 km/h
41,42,Max Speed 30 km/h
44,43,Max Speed 30 km/h
45,45,Max Speed 30 km/h
46,48,Max Speed 30 km/h
49,49,Max Speed 30 km/h
51,52,Max Speed 30 km/h
54,55,Max Speed 30 km/h
58,60,Max Speed 30 km/h
60,63,Max Speed 30 km/h
63,67,Max Speed 30 km/h
72,73,Max Speed 30 km/h
52,51,Max Speed 30 km/h
52,50,Max Speed 30 km/h
52,49,Max Speed 30 km/h
53,50,Max Speed 30 km/h
53,51,Max Speed 30 km/h
55,53,Max Speed 30 km/h
57,56,Max Speed 30 km/h
59,57,Max Speed 30 km/h
59,58,Max Speed 30 km/h
62,60,Max Speed 30 km/h
63,63,Max Speed 30 km/h
64,64,Max Speed 30 km/h
66,68,Max Speed 30 km/h
68,69,Max Speed 30 km/h
68,72,Max Speed 30 km/h
71,74,Max Speed 30 km/h
73,76,Max Speed 30 km/h
75,76,Max Speed 30 km/h
77,80,Max Speed 30 km/h
81,80,Max Speed 30 km/h
82,83,Max Speed 30 km/h
84,85,Max Speed 30 km/h
88,86,Max Speed 30 km/h
93,92,Max Speed 30 km/h
95,96,Max Speed 30 km/h
100,99,Max Speed 30 km/h
106,106,Max Speed 30 km/h
108,108,Max Speed 30 km/h
112,113,Max Speed 30 km/h
118,119,Max Speed 30 km/h
31,31,Max Speed 30 km/h
32,31,Max Speed 30 km/h
31,32,Max Speed 30 km/h
32,34,Max Speed 30 km/h
32,35,Max Speed 30 km/h
34,33,Max Speed 30 km/h
34,32,Max Speed 30 km/h
32,32,Max Speed 30 km/h
34,34,Max Speed 30 km/h
35,34,Max Speed 30 km/h
36,36,Max Speed 30 km/h
40,39,Max Speed 30 km/h
39,39,Max Speed 30 km/h
41,40,Max Speed 30 km/h
44,41,Max Speed 30 km/h
44,43,Max Speed 30 km/h
45,45,Max Speed 30 km/h
47,47,Max Speed 30 km/h
48,48,Max Speed 30 km/h
51,48,Max Speed 30 km/h
51,51,Max Speed 30 km/h
55,53,Max Speed 30 km/h
56,55,Max Speed 30 km/h
59,58,Max Speed 30 km/h
63,60,Max Speed 30 km/h
70,68,Max Speed 30 km/h
74,72,Max Speed 30 km/h
81,76,Max Speed 30 km/h
88,82,Max Speed 30 km/h
95,88,Max Speed 30 km/h
33,29,Max Speed 30 km/h
32,29,Max Speed 30 km/h
32,28,Max Speed 30 km/h
35,30,Max Speed 30 km/h
36,30,Max Speed 30 km/h
36,32,Max Speed 30 km/h
37,32,Max Speed 30 km/h
37,33,Max Speed 30 km/h
37,32,Max Speed 30 km/h
38,33,Max Speed 30 km/h
39,32,Max Speed 30 km/h
40,32,Max Speed 30 km/h
42,36,Max Speed 30 km/h
44,38,Max Speed 30 km/h
45,37,Max Speed 30 km/h
46,39,Max Speed 30 km/h
48,41,Max Speed 30 km/h
50,42,Max Speed 30 km/h
53,45,Max Speed 30 km/h
56,47,Max Speed 30 km/h
59,51,Max Speed 30 km/h
63,55,Max Speed 30 km/h
69,56,Max Speed 30 km/h
72,60,Max Speed 30 km/h
80,64,Max Speed 30 km/h
89,75,Max Speed 30 km/h
99,84,Max Speed 30 km/h
111,94,Max Speed 30 km/h
131,110,Max Speed 30 km/h
157,137,Max Speed 30 km/h
34,33,Max Speed 30 km/h
36,33,Max Speed 30 km/h
36,34,Max Speed 30 km/h
36,35,Max Speed 30 km/h
38,36,Max Speed 30 km/h
39,37,Max Speed 30 km/h
38,39,Max Speed 30 km/h
38,39,Max Speed 30 km/h
40,39,Max Speed 30 km/h
41,40,Max Speed 30 km/h
41,40,Max Speed 30 km/h
42,40,Max Speed 30 km/h
43,41,Max Speed 30 km/h
44,44,Max Speed 30 km/h
47,46,Max Speed 30 km/h
49,49,Max Speed 30 km/h
52,49,Max Speed 30 km/h
52,52,Max Speed 30 km/h
55,53,Max Speed 30 km/h
56,55,Max Speed 30 km/h
57,57,Max Speed 30 km/h
61,60,Max Speed 30 km/h
69,65,Max Speed 30 km/h
75,72,Max Speed 30 km/h
81,80,Max Speed 30 km/h
87,86,Max Speed 30 km/h
98,96,Max Speed 30 km/h
109,107,Max Speed 30 km/h
131,128,Max Speed 30 km/h
155,154,Max Speed 30 km/h
34,27,Max Speed 30 km/h
34,28,Max Speed 30 km/h
36,28,Max Speed 30 km/h
37,32,Max Speed 30 km/h
38,32,Max Speed 30 km/h
39,32,Max Speed 30 km/h
41,33,Max Speed 30 km/h
41,33,Max Speed 30 km/h
42,34,Max Speed 30 km/h
44,34,Max Speed 30 km/h
45,35,Max Speed 30 km/h
47,37,Max Speed 30 km/h
49,37,Max Speed 30 km/h
48,38,Max Speed 30 km/h
51,40,Max Speed 30 km/h
53,41,Max Speed 30 km/h
57,43,Max Speed 30 km/h
58,44,Max Speed 30 km/h
59,46,Max Speed 30 km/h
60,48,Max Speed 30 km/h
63,52,Max Speed 30 km/h
71,55,Max Speed 30 km/h
73,58,Max Speed 30 km/h
75,60,Max Speed 30 km/h
83,68,Max Speed 30 km/h
91,72,Max Speed 30 km/h
98,82,Max Speed 30 km/h
108,93,Max Speed 30 km/h
117,103,Max Speed 30 km/h
134,118,Max Speed 30 km/h
29,27,Max Speed 30 km/h
30,28,Max Speed 30 km/h
31,29,Max Speed 30 km/h
29,29,Max Speed 30 km/h
31,30,Max Speed 30 km/h
30,29,Max Speed 30 km/h
32,30,Max Speed 30 km/h
33,29,Max Speed 30 km/h
35,34,Max Speed 30 km/h
36,36,Max Speed 30 km/h
38,38,Max Speed 30 km/h
39,40,Max Speed 30 km/h
39,40,Max Speed 30 km/h
40,41,Max Speed 30 km/h
42,42,Max Speed 30 km/h
43,44,Max Speed 30 km/h
46,45,Max Speed 30 km/h
46,47,Max Speed 30 km/h
48,49,Max Speed 30 km/h
50,50,Max Speed 30 km/h
53,53,Max Speed 30 km/h
55,55,Max Speed 30 km/h
58,59,Max Speed 30 km/h
61,62,Max Speed 30 km/h
68,70,Max Speed 30 km/h
73,74,Max Speed 30 km/h
79,81,Max Speed 30 km/h
88,91,Max Speed 30 km/h
99,101,Max Speed 30 km/h
106,111,Max Speed 30 km/h
32,33,Max Speed 30 km/h
32,33,Max Speed 30 km/h
33,32,Max Speed 30 km/h
34,33,Max Speed 30 km/h
34,34,Max Speed 30 km/h
34,35,Max Speed 30 km/h
36,36,Max Speed 30 km/h
37,36,Max Speed 30 km/h
38,38,Max Speed 30 km/h
38,39,Max Speed 30 km/h
40,39,Max Speed 30 km/h
41,41,Max Speed 30 km/h
42,42,Max Speed 30 km/h
43,44,Max Speed 30 km/h
46,44,Max Speed 30 km/h
47,47,Max Speed 30 km/h
48,49,Max Speed 30 km/h
50,51,Max Speed 30 km/h
53,52,Max Speed 30 km/h
56,54,Max Speed 30 km/h
59,59,Max Speed 30 km/h
64,62,Max Speed 30 km/h
69,68,Max Speed 30 km/h
73,71,Max Speed 30 km/h
80,77,Max Speed 30 km/h
85,83,Max Speed 30 km/h
96,95,Max Speed 30 km/h
108,107,Max Speed 30 km/h
120,121,Max Speed 30 km/h
135,143,Max Speed 30 km/h
30,30,Max Speed 30 km/h
31,31,Max Speed 30 km/h
30,30,Max Speed 30 km/h
30,30,Max Speed 30 km/h
30,31,Max Speed 30 km/h
33,31,Max Speed 30 km/h
33,34,Max Speed 30 km/h
33,34,Max Speed 30 km/h
35,34,Max Speed 30 km/h
34,33,Max Speed 30 km/h
36,34,Max Speed 30 km/h
36,37,Max Speed 30 km/h
36,37,Max Speed 30 km/h
37,37,Max Speed 30 km/h
37,37,Max Speed 30 km/h
40,40,Max Speed 30 km/h
41,41,Max Speed 30 km/h
42,42,Max Speed 30 km/h
43,44,Max Speed 30 km/h
44,44,Max Speed 30 km/h
46,47,Max Speed 30 km/h
48,47,Max Speed 30 km/h
49,50,Max Speed 30 km/h
52,53,Max Speed 30 km/h
53,55,Max Speed 30 km/h
56,58,Max Speed 30 km/h
60,63,Max Speed 30 km/h
65,69,Max Speed 30 km/h
69,72,Max Speed 30 km/h
76,76,Max Speed 30 km/h
29,30,Max Speed 30 km/h
31,30,Max Speed 30 km/h
30,31,Max Speed 30 km/h
32,32,Max Speed 30 km/h
31,33,Max Speed 30 km/h
32,32,Max Speed 30 km/h
33,32,Max Speed 30 km/h
33,34,Max Speed 30 km/h
33,34,Max Speed 30 km/h
34,35,Max Speed 30 km/h
35,35,Max Speed 30 km/h
37,38,Max Speed 30 km/h
39,38,Max Speed 30 km/h
40,40,Max Speed 30 km/h
41,41,Max Speed 30 km/h
41,42,Max Speed 30 km/h
44,42,Max Speed 30 km/h
44,45,Max Speed 30 km/h
46,47,Max Speed 30 km/h
48,50,Max Speed 30 km/h
52,51,Max Speed 30 km/h
54,55,Max Speed 30 km/h
58,57,Max Speed 30 km/h
63,63,Max Speed 30 km/h
71,70,Max Speed 30 km/h
75,76,Max Speed 30 km/h
87,86,Max Speed 30 km/h
98,98,Max Speed 30 km/h
113,110,Max Speed 30 km/h
135,130,Max Speed 30 km/h
26,26,Max Speed 30 km/h
27,26,Max Speed 30 km/h
26,26,Max Speed 30 km/h
28,26,Max Speed 30 km/h
28,29,Max Speed 30 km/h
30,29,Max Speed 30 km/h
29,29,Max Speed 30 km/h
30,28,Max Speed 30 km/h
30,29,Max Speed 30 km/h
30,29,Max Speed 30 km/h
32,31,Max Speed 30 km/h
31,32,Max Speed 30 km/h
35,33,Max Speed 30 km/h
34,34,Max Speed 30 km/h
35,35,Max Speed 30 km/h
36,34,Max Speed 30 km/h
36,35,Max Speed 30 km/h
38,37,Max Speed 30 km/h
39,39,Max Speed 30 km/h
42,42,Max Speed 30 km/h
44,45,Max Speed 30 km/h
47,48,Max Speed 30 km/h
50,52,Max Speed 30 km/h
55,54,Max Speed 30 km/h
58,60,Max Speed 30 km/h
59,63,Max Speed 30 km/h
64,69,Max Speed 30 km/h
73,76,Max Speed 30 km/h
85,89,Max Speed 30 km/h
98,105,Max Speed 30 km/h
30,31,Max Speed 30 km/h
31,31,Max Speed 30 km/h
34,33,Max Speed 30 km/h
33,34,Max Speed 30 km/h
35,34,Max Speed 30 km/h
35,33,Max Speed 30 km/h
34,33,Max Speed 30 km/h
36,34,Max Speed 30 km/h
37,35,Max Speed 30 km/h
36,35,Max Speed 30 km/h
38,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
38,40,Max Speed 30 km/h
40,42,Max Speed 30 km/h
42,42,Max Speed 30 km/h
41,42,Max Speed 30 km/h
42,43,Max Speed 30 km/h
45,45,Max Speed 30 km/h
48,47,Max Speed 30 km/h
47,48,Max Speed 30 km/h
50,51,Max Speed 30 km/h
51,53,Max Speed 30 km/h
54,56,Max Speed 30 km/h
56,57,Max Speed 30 km/h
59,61,Max Speed 30 km/h
62,64,Max Speed 30 km/h
69,70,Max Speed 30 km/h
72,75,Max Speed 30 km/h
81,81,Max Speed 30 km/h
88,92,Max Speed 30 km/h
25,26,Max Speed 30 km/h
26,26,Max Speed 30 km/h
26,27,Max Speed 30 km/h
27,28,Max Speed 30 km/h
26,28,Max Speed 30 km/h
27,27,Max Speed 30 km/h
28,28,Max Speed 30 km/h
28,29,Max Speed 30 km/h
31,30,Max Speed 30 km/h
32,31,Max Speed 30 km/h
31,31,Max Speed 30 km/h
32,31,Max Speed 30 km/h
34,33,Max Speed 30 km/h
34,34,Max Speed 30 km/h
36,36,Max Speed 30 km/h
36,36,Max Speed 30 km/h
37,38,Max Speed 30 km/h
40,40,Max Speed 30 km/h
41,40,Max Speed 30 km/h
43,43,Max Speed 30 km/h
47,45,Max Speed 30 km/h
48,48,Max Speed 30 km/h
53,54,Max Speed 30 km/h
55,56,Max Speed 30 km/h
57,59,Max Speed 30 km/h
61,62,Max Speed 30 km/h
71,71,Max Speed 30 km/h
82,82,Max Speed 30 km/h
88,92,Max Speed 30 km/h
104,105,Max Speed 30 km/h
28,27,Max Speed 30 km/h
28,28,Max Speed 30 km/h
28,27,Max Speed 30 km/h
30,29,Max Speed 30 km/h
30,29,Max Speed 30 km/h
31,29,Max Speed 30 km/h
31,30,Max Speed 30 km/h
31,30,Max Speed 30 km/h
33,31,Max Speed 30 km/h
33,31,Max Speed 30 km/h
33,31,Max Speed 30 km/h
34,32,Max Speed 30 km/h
34,33,Max Speed 30 km/h
34,33,Max Speed 30 km/h
34,33,Max Speed 30 km/h
36,36,Max Speed 30 km/h
37,37,Max Speed 30 km/h
37,37,Max Speed 30 km/h
39,38,Max Speed 30 km/h
40,38,Max Speed 30 km/h
41,39,Max Speed 30 km/h
43,40,Max Speed 30 km/h
42,41,Max Speed 30 km/h
44,42,Max Speed 30 km/h
46,43,Max Speed 30 km/h
48,46,Max Speed 30 km/h
51,49,Max Speed 30 km/h
54,51,Max Speed 30 km/h
56,54,Max Speed 30 km/h
60,58,Max Speed 30 km/h
34,34,Max Speed 30 km/h
36,36,Max Speed 30 km/h
35,37,Max Speed 30 km/h
35,36,Max Speed 30 km/h
38,36,Max Speed 30 km/h
38,36,Max Speed 30 km/h
38,38,Max Speed 30 km/h
38,39,Max Speed 30 km/h
42,39,Max Speed 30 km/h
43,40,Max Speed 30 km/h
42,40,Max Speed 30 km/h
48,45,Max Speed 30 km/h
48,45,Max Speed 30 km/h
46,45,Max Speed 30 km/h
47,46,Max Speed 30 km/h
52,51,Max Speed 30 km/h
54,50,Max Speed 30 km/h
55,52,Max Speed 30 km/h
57,56,Max Speed 30 km/h
62,59,Max Speed 30 km/h
69,62,Max Speed 30 km/h
70,65,Max Speed 30 km/h
73,70,Max Speed 30 km/h
79,73,Max Speed 30 km/h
80,76,Max Speed 30 km/h
85,82,Max Speed 30 km/h
96,86,Max Speed 30 km/h
100,94,Max Speed 30 km/h
108,104,Max Speed 30 km/h
116,110,Max Speed 30 km/h
34,33,Max Speed 30 km/h
36,34,Max Speed 30 km/h
38,34,Max Speed 30 km/h
38,34,Max Speed 30 km/h
36,34,Max Speed 30 km/h
37,37,Max Speed 30 km/h
37,38,Max Speed 30 km/h
39,38,Max Speed 30 km/h
40,38,Max Speed 30 km/h
42,40,Max Speed 30 km/h
44,42,Max Speed 30 km/h
45,43,Max Speed 30 km/h
45,43,Max Speed 30 km/h
47,44,Max Speed 30 km/h
49,46,Max Speed 30 km/h
49,48,Max Speed 30 km/h
53,51,Max Speed 30 km/h
54,54,Max Speed 30 km/h
56,53,Max Speed 30 km/h
58,56,Max Speed 30 km/h
59,58,Max Speed 30 km/h
62,62,Max Speed 30 km/h
68,67,Max Speed 30 km/h
73,71,Max Speed 30 km/h
81,81,Max Speed 30 km/h
85,83,Max Speed 30 km/h
92,93,Max Speed 30 km/h
100,99,Max Speed 30 km/h
117,121,Max Speed 30 km/h
128,130,Max Speed 30 km/h
42,41,Max Speed 30 km/h
43,42,Max Speed 30 km/h
44,44,Max Speed 30 km/h
43,44,Max Speed 30 km/h
44,43,Max Speed 30 km/h
44,45,Max Speed 30 km/h
46,45,Max Speed 30 km/h
48,47,Max Speed 30 km/h
48,47,Max Speed 30 km/h
49,48,Max Speed 30 km/h
49,49,Max Speed 30 km/h
49,50,Max Speed 30 km/h
50,50,Max Speed 30 km/h
52,52,Max Speed 30 km/h
54,54,Max Speed 30 km/h
55,55,Max Speed 30 km/h
54,54,Max Speed 30 km/h
56,55,Max Speed 30 km/h
56,56,Max Speed 30 km/h
59,58,Max Speed 30 km/h
60,58,Max Speed 30 km/h
60,61,Max Speed 30 km/h
63,62,Max Speed 30 km/h
63,63,Max Speed 30 km/h
67,65,Max Speed 30 km/h
69,68,Max Speed 30 km/h
69,68,Max Speed 30 km/h
72,72,Max Speed 30 km/h
74,74,Max Speed 30 km/h
77,77,Max Speed 30 km/h
35,34,Max Speed 30 km/h
34,34,Max Speed 30 km/h
36,34,Max Speed 30 km/h
33,32,Max Speed 30 km/h
36,34,Max Speed 30 km/h
37,37,Max Speed 30 km/h
40,38,Max Speed 30 km/h
40,38,Max Speed 30 km/h
39,38,Max Speed 30 km/h
39,39,Max Speed 30 km/h
44,43,Max Speed 30 km/h
44,42,Max Speed 30 km/h
47,45,Max Speed 30 km/h
46,46,Max Speed 30 km/h
50,48,Max Speed 30 km/h
49,49,Max Speed 30 km/h
50,48,Max Speed 30 km/h
51,50,Max Speed 30 km/h
52,51,Max Speed 30 km/h
53,52,Max Speed 30 km/h
59,59,Max Speed 30 km/h
62,60,Max Speed 30 km/h
64,62,Max Speed 30 km/h
71,70,Max Speed 30 km/h
73,72,Max Speed 30 km/h
81,80,Max Speed 30 km/h
82,82,Max Speed 30 km/h
92,91,Max Speed 30 km/h
104,103,Max Speed 30 km/h
117,116,Max Speed 30 km/h
38,39,Max Speed 30 km/h
38,39,Max Speed 30 km/h
41,40,Max Speed 30 km/h
40,41,Max Speed 30 km/h
41,41,Max Speed 30 km/h
42,42,Max Speed 30 km/h
42,43,Max Speed 30 km/h
42,43,Max Speed 30 km/h
47,46,Max Speed 30 km/h
47,46,Max Speed 30 km/h
46,47,Max Speed 30 km/h
48,48,Max Speed 30 km/h
48,49,Max Speed 30 km/h
49,49,Max Speed 30 km/h
52,52,Max Speed 30 km/h
53,53,Max Speed 30 km/h
55,55,Max Speed 30 km/h
55,55,Max Speed 30 km/h
59,58,Max Speed 30 km/h
61,61,Max Speed 30 km/h
60,61,Max Speed 30 km/h
65,64,Max Speed 30 km/h
64,65,Max Speed 30 km/h
70,69,Max Speed 30 km/h
74,73,Max Speed 30 km/h
82,81,Max Speed 30 km/h
86,85,Max Speed 30 km/h
98,98,Max Speed 30 km/h
106,105,Max Speed 30 km/h
121,121,Max Speed 30 km/h
37,38,Max Speed 30 km/h
38,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
38,37,Max Speed 30 km/h
33,32,Max Speed 30 km/h
35,34,Max Speed 30 km/h
35,34,Max Speed 30 km/h
36,36,Max Speed 30 km/h
37,36,Max Speed 30 km/h
38,38,Max Speed 30 km/h
37,37,Max Speed 30 km/h
41,41,Max Speed 30 km/h
42,43,Max Speed 30 km/h
43,42,Max Speed 30 km/h
43,43,Max Speed 30 km/h
45,45,Max Speed 30 km/h
47,47,Max Speed 30 km/h
49,48,Max Speed 30 km/h
50,51,Max Speed 30 km/h
52,51,Max Speed 30 km/h
54,54,Max Speed 30 km/h
57,57,Max Speed 30 km/h
58,58,Max Speed 30 km/h
68,69,Max Speed 30 km/h
72,73,Max Speed 30 km/h
76,76,Max Speed 30 km/h
80,80,Max Speed 30 km/h
97,96,Max Speed 30 km/h
109,109,Max Speed 30 km/h
41,41,Max Speed 30 km/h
40,40,Max Speed 30 km/h
43,43,Max Speed 30 km/h
43,43,Max Speed 30 km/h
42,42,Max Speed 30 km/h
45,44,Max Speed 30 km/h
45,45,Max Speed 30 km/h
44,44,Max Speed 30 km/h
49,48,Max Speed 30 km/h
49,48,Max Speed 30 km/h
49,49,Max Speed 30 km/h
50,50,Max Speed 30 km/h
51,51,Max Speed 30 km/h
51,52,Max Speed 30 km/h
53,53,Max Speed 30 km/h
55,55,Max Speed 30 km/h
58,57,Max Speed 30 km/h
58,57,Max Speed 30 km/h
60,61,Max Speed 30 km/h
64,65,Max Speed 30 km/h
65,65,Max Speed 30 km/h
70,70,Max Speed 30 km/h
73,73,Max Speed 30 km/h
76,77,Max Speed 30 km/h
85,84,Max Speed 30 km/h
86,87,Max Speed 30 km/h
92,91,Max Speed 30 km/h
105,105,Max Speed 30 km/h
110,110,Max Speed 30 km/h
118,119,Max Speed 30 km/h
41,40,Max Speed 30 km/h
41,40,Max Speed 30 km/h
42,41,Max Speed 30 km/h
41,42,Max Speed 30 km/h
43,43,Max Speed 30 km/h
43,44,Max Speed 30 km/h
43,44,Max Speed 30 km/h
46,46,Max Speed 30 km/h
45,45,Max Speed 30 km/h
45,46,Max Speed 30 km/h
48,48,Max Speed 30 km/h
49,48,Max Speed 30 km/h
49,50,Max Speed 30 km/h
49,50,Max Speed 30 km/h
51,52,Max Speed 30 km/h
52,53,Max Speed 30 km/h
54,54,Max Speed 30 km/h
58,57,Max Speed 30 km/h
60,59,Max Speed 30 km/h
61,61,Max Speed 30 km/h
62,64,Max Speed 30 km/h
69,68,Max Speed 30 km/h
71,70,Max Speed 30 km/h
76,76,Max Speed 30 km/h
80,81,Max Speed 30 km/h
86,85,Max Speed 30 km/h
94,94,Max Speed 30 km/h
104,105,Max Speed 30 km/h
112,111,Max Speed 30 km/h
123,123,Max Speed 30 km/h
35,35,Max Speed 30 km/h
36,35,Max Speed 30 km/h
36,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
35,35,Max Speed 30 km/h
36,36,Max Speed 30 km/h
37,37,Max Speed 30 km/h
36,36,Max Speed 30 km/h
39,39,Max Speed 30 km/h
39,40,Max Speed 30 km/h
40,40,Max Speed 30 km/h
40,40,Max Speed 30 km/h
40,41,Max Speed 30 km/h
42,41,Max Speed 30 km/h
44,44,Max Speed 30 km/h
46,46,Max Speed 30 km/h
48,47,Max Speed 30 km/h
48,47,Max Speed 30 km/h
53,53,Max Speed 30 km/h
53,52,Max Speed 30 km/h
55,56,Max Speed 30 km/h
59,58,Max Speed 30 km/h
61,61,Max Speed 30 km/h
60,61,Max Speed 30 km/h
71,72,Max Speed 30 km/h
75,75,Max Speed 30 km/h
80,80,Max Speed 30 km/h
91,92,Max Speed 30 km/h
97,97,Max Speed 30 km/h
111,111,Max Speed 30 km/h
35,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
35,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
36,35,Max Speed 30 km/h
35,35,Max Speed 30 km/h
35,36,Max Speed 30 km/h
37,36,Max Speed 30 km/h
40,39,Max Speed 30 km/h
41,40,Max Speed 30 km/h
40,40,Max Speed 30 km/h
42,42,Max Speed 30 km/h
42,41,Max Speed 30 km/h
42,43,Max Speed 30 km/h
42,43,Max Speed 30 km/h
44,44,Max Speed 30 km/h
46,46,Max Speed 30 km/h
46,45,Max Speed 30 km/h
48,47,Max Speed 30 km/h
50,50,Max Speed 30 km/h
53,52,Max Speed 30 km/h
54,54,Max Speed 30 km/h
57,58,Max Speed 30 km/h
64,63,Max Speed 30 km/h
68,69,Max Speed 30 km/h
76,76,Max Speed 30 km/h
82,83,Max Speed 30 km/h
93,92,Max Speed 30 km/h
107,108,Max Speed 30 km/h
130,130,Max Speed 30 km/h
32,32,Max Speed 30 km/h
32,33,Max Speed 30 km/h
33,34,Max Speed 30 km/h
33,34,Max Speed 30 km/h
33,33,Max Speed 30 km/h
33,33,Max Speed 30 km/h
34,34,Max Speed 30 km/h
35,35,Max Speed 30 km/h
36,36,Max Speed 30 km/h
36,37,Max Speed 30 km/h
37,38,Max Speed 30 km/h
37,38,Max Speed 30 km/h
40,39,Max Speed 30 km/h
41,41,Max Speed 30 km/h
41,42,Max Speed 30 km/h
43,43,Max Speed 30 km/h
44,44,Max Speed 30 km/h
50,49,Max Speed 30 km/h
50,49,Max Speed 30 km/h
52,52,Max Speed 30 km/h
51,51,Max Speed 30 km/h
55,54,Max Speed 30 km/h
59,59,Max Speed 30 km/h
62,61,Max Speed 30 km/h
68,67,Max Speed 30 km/h
70,70,Max Speed 30 km/h
76,76,Max Speed 30 km/h
85,85,Max Speed 30 km/h
97,97,Max Speed 30 km/h
111,111,Max Speed 30 km/h
34,36,Max Speed 30 km/h
36,37,Max Speed 30 km/h
35,39,Max Speed 30 km/h
36,39,Max Speed 30 km/h
37,39,Max Speed 30 km/h
37,40,Max Speed 30 km/h
38,39,Max Speed 30 km/h
39,39,Max Speed 30 km/h
40,40,Max Speed 30 km/h
39,42,Max Speed 30 km/h
39,42,Max Speed 30 km/h
41,42,Max Speed 30 km/h
43,43,Max Speed 30 km/h
43,45,Max Speed 30 km/h
45,46,Max Speed 30 km/h
46,47,Max Speed 30 km/h
48,49,Max Speed 30 km/h
48,49,Max Speed 30 km/h
50,51,Max Speed 30 km/h
51,51,Max Speed 30 km/h
52,54,Max Speed 30 km/h
56,56,Max Speed 30 km/h
56,57,Max Speed 30 km/h
58,59,Max Speed 30 km/h
58,60,Max Speed 30 km/h
60,62,Max Speed 30 km/h
64,65,Max Speed 30 km/h
68,68,Max Speed 30 km/h
71,73,Max Speed 30 km/h
73,75,Max Speed 30 km/h
32,27,Max Speed 30 km/h
32,28,Max Speed 30 km/h
32,32,Max Speed 30 km/h
33,34,Max Speed 30 km/h
34,33,Max Speed 30 km/h
35,34,Max Speed 30 km/h
37,35,Max Speed 30 km/h
